"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"1657";"ilinskı";"Èadca";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Školská 945";"Èadca";"02201";;;;;;;;;;;;;
"1658";"ilinskı";"Èadca";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"SOŠ obchodu a sluieb";"Ul. 17. novembra 2579";"Èadca";"02201";"4,09907569885254";"5,13090095520019";;"0";"6,50595932006836";"3,73171882629395";"2,72767162322998";"3,54789657592773";"7,00671768188477";;"4,26067352294922";"3,68625335693359";"5,48759803771973"
"1660";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica Komenského 752";"Èadca";"02204";"6,87652816772461";;"8,8255859375";"8,91015853881836";"8,74101257324219";;"0";;"7,28224868774414";;;"3,46432189941406";"7,91476745605469"
"1662";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ústredie 183";"Èierne";"02313";"5,99094200134277";;"7,0427375793457";"7,17491302490234";"6,91056213378906";;"0";;"9,18604354858399";;;"3,80246887207031";"7,29110870361328"
"1664";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vyšnı Koniec 969";"Èierne";"02313";"6,49472045898438";;"8,05463333129883";"7,89014587402344";"8,21912078857422";;"0";;"8,28273468017578";;;"4,63726654052734";"6,75391235351563"
"1665";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dlhá nad Kysucou 201";"Dlhá nad Kysucou";"02354";;;;;;;"0";;"9,51013488769531";;;;"5,22345161437988"
"1666";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Dunajov 235";"Dunajov";"02302";;;;;;;"0";;"7,73805541992188";;;"6,84785232543945";"6,39288101196289"
"1667";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ústredie 976";"Klokoèov";"02322";"4,40983619689941";;"5,60683937072754";"5,72165489196777";"5,49202384948731";;"0";;"7,57340316772461";;;"4,08178863525391";"6,45358352661133"
"1668";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Klubina 157";"Klubina";"02304";;;;;;;"0";;"6,93396530151367";;;"9,04934692382812";"5,32838172912598"
"1669";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ústredie 533";"Koròa";"02321";"5,32496109008789";;"6,4130859375";"6,57650527954102";"6,25181655883789";;"0";;"7,37541961669922";;;"4,52992897033691";"5,98407669067383"
"1670";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kalinovská 431";"Krásno nad Kysucou";"02302";;;;;;;"0";;;;;;
"1671";"ilinskı";"Èadca";"Samosprávny kraj";"SOŠ drevárska";"Slovenskı";"Stredná odborná škola";"SOŠ drevárska";"Krásno nad Kysucou è.1642";"Krásno nad Kysucou";"02302";"3,06083126068115";"4,46360130310059";;"0";"6,73729858398437";"2,156467628479";"0,240954089164734";"2,50259075164795";;;"5,36483154296875";"3,64969139099121";"5,33809204101563"
"1673";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mládenícka 1343";"Krásno nad Kysucou";"02302";"6,27000923156738";;"7,91552276611328";"7,98061294555664";"7,85043258666992";;"0";;"8,69647979736328";;;;
"1674";"ilinskı";"Èadca";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Slov.národ.povstania 167";"Krásno nad Kysucou";"02302";;;;;;;;;;;;;
"1675";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Makov 264";"Makov";"02356";"6,22929534912109";;"8,04480285644531";"8,28399658203125";"7,80560836791992";;"0";;;;;;
"1676";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová Bystrica 686";"Nová Bystrica";"02305";"6,30947952270508";;"7,87131042480469";"8,36729125976563";"7,3753288269043";;"0";;"7,40272064208984";;;"4,48385200500488";"7,27245178222656"
"1677";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vychylovka 687";"Nová Bystrica";"02305";"6,26852874755859";;"7,38306427001953";"6,44083786010742";"8,32528991699219";;"0";;"7,26366500854492";;;"8,87481002807617";"4,7263298034668"
"1678";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Polgrúò 464";"Olešná";"02352";"5,67106781005859";;"7,09034729003906";"7,00131607055664";"7,17937774658203";;"0";;"7,53386077880859";;;"7,17998962402344";"4,9272834777832"
"1679";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ošèadnica 1374";"Ošèadnica";"02301";"5,88981819152832";;"6,04772338867187";"5,06902503967285";"7,02642211914062";;"3,97790069580078";;;;;"4,49858818054199";"6,68891906738281"
"1680";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ústredie 760";"Ošèadnica";"02301";"5,51396255493164";;"6,67952346801758";"5,70911293029785";"7,64993438720703";;"0";;"8,13867034912109";;;"3,0721212387085";"7,05208892822266"
"1682";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Podvysoká 307";"Podvysoká";"02357";"6,52966232299805";;"8,06262817382813";"8,17971267700195";"7,94702529907227";;"0";;"8,97640228271484";;;"4,30091972351074";"6,07452239990234"
"1683";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Radôstka 168";"Radôstka";"02304";;;;;;;"0";;"8,4066276550293";;;;"6,85076751708984"
"1684";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk. ZŠ J. Palárika";"Raková 705";"Raková";"02351";"6,81465301513672";;"8,87040710449219";"8,96188507080078";"8,7802001953125";;"0";;"6,27730941772461";;;"5,45434875488281";"6,08361892700195"
"1685";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Raková è. 950";"Raková";"02351";"6,15672836303711";;"7,65278625488281";"7,69873428344727";"7,60683822631836";;"0";;"7,55462265014648";;;"3,47005805969238";"6,78574371337891"
"1686";"ilinskı";"Èadca";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Trstená 475";"Raková";"02351";;;;;;;"0";;;;;;
"1687";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kudlov 781";"Skalité";"02314";"5,81073570251465";;"6,54680252075195";"6,52496566772461";"6,5686393737793";;"1,93205070495605";;"8,19895935058594";;;"3,90733375549316";"6,61365966796875"
"1688";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Skalité è.729";"Skalité";"02314";"5,18481941223145";;"5,97793960571289";"5,99615859985352";"5,95972061157227";;"0";;"8,40978393554687";;;"3,98782157897949";"7,47826538085937"
"1689";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Stará Bystrica 680";"Stará Bystrica";"02304";"7,77342681884766";;"7,30742645263672";"6,26110649108887";"8,3537467956543";;"9,49001922607422";;"7,78973236083984";;;"2,89264678955078";"6,86225204467773"
"1690";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Staškov 502";"Staškov";"02353";"5,15708847045898";;"5,99278869628906";"6,33447418212891";"5,65110282897949";;"0";;"3,10765781402588";;;"3,94200973510742";"6,76435852050781"
"1691";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Svrèinovec 336";"Svrèinovec";"02312";"6,29348754882812";;"7,78445587158203";"7,6841438293457";"7,88476715087891";;"0";;"7,93253631591797";;;"4,0649055480957";"7,22142105102539"
"1692";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bukovina 305";"Turzovka";"02354";"6,26412200927734";;"7,22063140869141";"6,7544563293457";"7,68680572509766";;"1,96378860473633";;;;;"3,2005126953125";"7,36616363525391"
"1693";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Praktická škola internátna";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Jašíkova 219";"Turzovka";"02354";;;;;;;"0";"10";;;;"8,3978515625";
"1694";"ilinskı";"Èadca";"Cirkev, cirkevné spoloèenstvo";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"SŠ sv.Jozefa internátna";"Jašíkova 219";"Turzovka";"02354";;;;;;;;;;;;;
"1695";"ilinskı";"Èadca";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"¼. Štúra 35";"Turzovka";"02354";"4,89796867370606";"5,85466079711914";;"6,82634201049805";"6,70110549926758";"4,80397758483887";"0";"5,54068832397461";"9,86784515380859";;"7,15324172973633";"3,31207809448242";"7,00380325317383"
"1696";"ilinskı";"Èadca";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"M. R. Štefánika 355";"Turzovka";"02354";;;;;;;;;;;;;
"1697";"ilinskı";"Èadca";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špec. základná škola";"Stred 39";"Turzovka";"02354";;;;;;;;;;;;;
"1699";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hornı Kelèov 658";"Vysoká nad Kysucou";"02355";;;;;;;"0";;"7,21796493530273";;;;
"1700";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Vysoká nad Kysucou 316";"Vysoká nad Kysucou";"02355";"5,55457305908203";;"6,63150329589844";"5,96991271972656";"7,29309387207031";;"0";;;;;"4,01560478210449";"7,37949829101562"
"1701";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zákopèie è. 957";"Zákopèie";"02311";"5,41555519104004";;"6,56884918212891";"6,92549743652344";"6,21220092773437";;"0";;"7,79314880371094";;;"4,75821113586426";"5,39139404296875"
"1702";"ilinskı";"Èadca";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Zborov nad Bystricou 604";"Zborov nad Bystricou";"02303";"5,07034301757812";;"6,02028732299805";"5,95533599853516";"6,08523864746094";;"0";;"7,00790863037109";;;"4,39422264099121";"6,55660400390625"
"1703";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Dlhá nad Oravou 110";"Dlhá nad Oravou";"02755";"6,58042678833008";;"8,16580352783203";"8,85089874267578";"7,48070907592773";;"0";;"9,40300140380859";;;"5,69688415527344";"5,27929229736328"
"1704";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium P.O.Hviezdos.";"Hviezdoslavovo nám. 18";"Dolnı Kubín";"02624";"5,15023880004883";"5,71455039978027";;"4,88862152099609";"5,98050270080566";"5,82000541687012";"1,40060014724731";"6,04567375183106";"6,92282409667969";;"6,89030914306641";"2,80813369750977";"7,52378692626953"
"1705";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"SOŠ polytechnická";"Slovenskı";"Stredná odborná škola";"SOŠ polytechnická";"Jelšavská 404";"Dolnı Kubín";"02601";"5,82446174621582";"4,82866249084473";;"0";"5,54240188598633";"4,04734992980957";"2,26559906005859";"7,33287353515625";;;"3,73968772888184";"3,46494979858398";"4,86426124572754"
"1706";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kohútov sad 4";"Dolnı Kubín";"02601";"6,57738647460937";;"8,02546539306641";"7,99144592285156";"8,0594856262207";;"0";;"8,03215560913086";;;"3,50460090637207";"6,70149459838867"
"1707";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Komenského 32";"Dolnı Kubín";"02601";"5,93207626342773";;"7,62540130615234";"7,64884719848633";"7,60242462158203";;"0";;"7,76412506103516";;;"4,02382011413574";"6,31060447692871"
"1708";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdrav. škola";"M. Hattalu 2149";"Dolnı Kubín";"02601";"5,64094123840332";"5,33158760070801";;"0";"7,32293243408203";"3,34024276733398";"0";"7,01661224365234";"8,21042938232422";;"6,76036529541016";"4,59888916015625";"5,00515632629395"
"1709";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Matuškova 1631";"Dolnı Kubín";"02601";;;;;;;;;;;;;
"1710";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ŠZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Matuškova 1631";"Dolnı Kubín";"02601";;;;;;;;;;;;;
"1711";"ilinskı";"Dolnı Kubín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Matúškova 5";"Dolnı Kubín";"02601";;;;;;;;;;;;;
"1712";"ilinskı";"Dolnı Kubín";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Námestie slobody 6";"Dolnı Kubín";"02601";;;;;;;;;;;;;
"1714";"ilinskı";"Dolnı Kubín";"Súkromník";"SOŠ podnikania";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ podnikania";"Nemocnièná 2";"Dolnı Kubín";"02601";;;;;;;"0";"5,41399879455566";"0,413209247589111";;;"4,89415855407715";"7,27272720336914"
"1715";"ilinskı";"Dolnı Kubín";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ s MŠ pri ZZ";"Nemocnièná 4";"Dolnı Kubín";"02601";;;;;;;;;;;;;
"1716";"ilinskı";"Dolnı Kubín";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirkevná SŠ - ZŠ s MŠ";"Okruná 25";"Dolnı Kubín";"02601";"5,70402679443359";;"6,37592086791992";"6,13805503845215";"6,61378707885742";;"0,678881692886353";;;;;"5,23793258666992";
"1717";"ilinskı";"Dolnı Kubín";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Cirkevná SŠ - gymnázium";"Okruná 25";"Dolnı Kubín";"02601";"5,63259429931641";"7,02625427246094";;"6,06537055969238";"7,05834350585937";"7,32677841186523";"0";"5,66736640930176";;;"4,46545944213867";"4,27945747375488";"0,0264889985322952"
"1718";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"SOŠ obchodu a sluieb";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Pelhøimovská 10";"Dolnı Kubín";"02680";"4,90841102600098";"4,80890007019043";;"0";"5,15154685974121";"4,44599380493164";"1,02010841369629";"5,76568031311035";"8,06720657348633";;"4,68383140563965";"2,97516231536865";"4,92912330627441"
"1719";"ilinskı";"Dolnı Kubín";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Radlinského 55";"Dolnı Kubín";"02636";"5,07574043273926";"6,27207145690918";;"2,44402370452881";"8,29438247680664";"4,93017845153809";"2,39675731658936";"4,65447196960449";;;"7,57589569091797";"2,6628776550293";"6,06247024536133"
"1720";"ilinskı";"Dolnı Kubín";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ";"SNP 14";"Dolnı Kubín";"02601";"4,83652229309082";"3,18220653533936";;"0";"3,64047088623047";"2,66145153045654";"0";"7,12727966308594";"0";;"2,84215869903564";"5,06387214660645";"4,98008575439453"
"1721";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"SNP 36";"Dolnı Kubín";"02601";"5,7872615814209";;"6,63872528076172";"6,97760391235352";"6,29984626770019";;"0,9297287940979";;"8,72906799316406";;;"3,45138740539551";"6,93247222900391"
"1722";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ul. Martina Hattalu 2151";"Dolnı Kubín";"02601";"6,67575302124023";;"8,13850250244141";"7,95906524658203";"8,31793899536133";;"0,994194507598877";;"9,37243270874023";;;"3,52248039245605";"6,8455696105957"
"1723";"ilinskı";"Dolnı Kubín";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ s MŠ";"Ul. Obrancov mieru 1779";"Dolnı Kubín";"02601";;;;;;;"0";;"9,27071533203125";;;"6,75328140258789";"6,24392547607422"
"1724";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Chlebnice 134";"Chlebnice";"02755";"4,78169326782227";;"5,04354400634766";"5,17928352355957";"4,90780448913574";;"2,09577465057373";;"8,31843032836914";;;"4,3189208984375";"5,7080379486084"
"1726";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Ul. Školská è. 143";"Istebné";"02753";"4,83706321716309";;"5,85890731811523";"6,10040397644043";"5,61741104125977";;"0";;;;;"4,75535469055176";"5,08474426269531"
"1727";"ilinskı";"Dolnı Kubín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Krivá è. 136";"Krivá";"02755";;;;;;;"0";;;;;"4,6366584777832";
"1728";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Malatiná 70";"Malatiná";"02601";"5,33101005554199";;"6,62585144042969";"6,23353652954102";"7,01816635131836";;"0";;"8,53958282470703";;;"6,89914932250977";"5,29757537841797"
"1729";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oravskı Podzámok è. 36";"Oravskı Podzámok";"02741";"6,33161315917969";;"8,02548217773438";"7,58552322387695";"8,4654411315918";;"0";;"7,20817337036133";;;"5,1112232208252";"5,63065795898437"
"1731";"ilinskı";"Dolnı Kubín";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Pucov 112";"Pucov";"02601";;;;;;;"0";;"8,04116592407227";;;"7,23427581787109";
"1733";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Stred 122";"Zázrivá";"02705";"5,82358665466309";;"7,18706283569336";"7,03566207885742";"7,3384635925293";;"0";;"7,43548965454102";;;"4,12053451538086";"6,51473159790039"
"1734";"ilinskı";"Dolnı Kubín";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"aškov 219";"aškov";"02721";"5,84337921142578";;"7,13646087646484";"7,24717102050781";"7,02575073242187";;"0";;"7,22516174316406";;;"5,71676254272461";"5,29912567138672"
"1735";"ilinskı";"Kysucké Nové Mesto";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hornı Vadièov 277";"Hornı Vadièov";"02345";"5,42846374511719";;"6,44817123413086";"6,23897857666016";"6,65736389160156";;"0";;"8,74584274291992";;;"2,30446338653564";"6,38239822387695"
